photo_id,url
575581386,https://inaturalist-open-data.s3.amazonaws.com/photos/575581386/medium.jpg
575547720,https://inaturalist-open-data.s3.amazonaws.com/photos/575547720/medium.jpg
575463951,https://inaturalist-open-data.s3.amazonaws.com/photos/575463951/medium.jpg
574467038,https://static.inaturalist.org/photos/574467038/medium.jpg
574051094,https://inaturalist-open-data.s3.amazonaws.com/photos/574051094/medium.jpg
572706875,https://inaturalist-open-data.s3.amazonaws.com/photos/572706875/medium.jpg
572340100,https://inaturalist-open-data.s3.amazonaws.com/photos/572340100/medium.jpg
572117901,https://inaturalist-open-data.s3.amazonaws.com/photos/572117901/medium.jpg
571217965,https://inaturalist-open-data.s3.amazonaws.com/photos/571217965/medium.jpg
570926650,https://inaturalist-open-data.s3.amazonaws.com/photos/570926650/medium.jpg
570885962,https://inaturalist-open-data.s3.amazonaws.com/photos/570885962/medium.jpg
570885989,https://inaturalist-open-data.s3.amazonaws.com/photos/570885989/medium.jpg
570664907,https://inaturalist-open-data.s3.amazonaws.com/photos/570664907/medium.jpg
570292641,https://inaturalist-open-data.s3.amazonaws.com/photos/570292641/medium.jpg
570117118,https://inaturalist-open-data.s3.amazonaws.com/photos/570117118/medium.jpg
570084814,https://inaturalist-open-data.s3.amazonaws.com/photos/570084814/medium.jpg
570076737,https://inaturalist-open-data.s3.amazonaws.com/photos/570076737/medium.jpg
570017943,https://inaturalist-open-data.s3.amazonaws.com/photos/570017943/medium.jpg
567865416,https://inaturalist-open-data.s3.amazonaws.com/photos/567865416/medium.jpg
567443368,https://inaturalist-open-data.s3.amazonaws.com/photos/567443368/medium.jpg
565177766,https://inaturalist-open-data.s3.amazonaws.com/photos/565177766/medium.jpg
565034711,https://inaturalist-open-data.s3.amazonaws.com/photos/565034711/medium.jpg
565024129,https://inaturalist-open-data.s3.amazonaws.com/photos/565024129/medium.jpg
564158558,https://inaturalist-open-data.s3.amazonaws.com/photos/564158558/medium.jpg
563749324,https://inaturalist-open-data.s3.amazonaws.com/photos/563749324/medium.jpg
563708160,https://inaturalist-open-data.s3.amazonaws.com/photos/563708160/medium.jpg
562985240,https://inaturalist-open-data.s3.amazonaws.com/photos/562985240/medium.jpg
562601278,https://inaturalist-open-data.s3.amazonaws.com/photos/562601278/medium.jpg
561931628,https://inaturalist-open-data.s3.amazonaws.com/photos/561931628/medium.jpg
561817337,https://inaturalist-open-data.s3.amazonaws.com/photos/561817337/medium.jpg
561750071,https://inaturalist-open-data.s3.amazonaws.com/photos/561750071/medium.jpg
561526346,https://inaturalist-open-data.s3.amazonaws.com/photos/561526346/medium.jpg
560694462,https://inaturalist-open-data.s3.amazonaws.com/photos/560694462/medium.jpg
560346625,https://inaturalist-open-data.s3.amazonaws.com/photos/560346625/medium.jpg
560120460,https://inaturalist-open-data.s3.amazonaws.com/photos/560120460/medium.jpg
559898842,https://inaturalist-open-data.s3.amazonaws.com/photos/559898842/medium.jpg
559262018,https://inaturalist-open-data.s3.amazonaws.com/photos/559262018/medium.jpg
558777625,https://static.inaturalist.org/photos/558777625/medium.jpg
558461562,https://inaturalist-open-data.s3.amazonaws.com/photos/558461562/medium.jpg
556715215,https://inaturalist-open-data.s3.amazonaws.com/photos/556715215/medium.jpg
556636787,https://inaturalist-open-data.s3.amazonaws.com/photos/556636787/medium.jpg
555973492,https://inaturalist-open-data.s3.amazonaws.com/photos/555973492/medium.jpg
555908622,https://inaturalist-open-data.s3.amazonaws.com/photos/555908622/medium.jpg
555726709,https://static.inaturalist.org/photos/555726709/medium.jpg
555721537,https://inaturalist-open-data.s3.amazonaws.com/photos/555721537/medium.jpg
554378882,https://inaturalist-open-data.s3.amazonaws.com/photos/554378882/medium.jpg
554288970,https://static.inaturalist.org/photos/554288970/medium.jpg
554026275,https://inaturalist-open-data.s3.amazonaws.com/photos/554026275/medium.jpg
553750549,https://inaturalist-open-data.s3.amazonaws.com/photos/553750549/medium.jpg
553116058,https://inaturalist-open-data.s3.amazonaws.com/photos/553116058/medium.jpg
551617954,https://inaturalist-open-data.s3.amazonaws.com/photos/551617954/medium.jpg
549976209,https://inaturalist-open-data.s3.amazonaws.com/photos/549976209/medium.jpg
547985883,https://inaturalist-open-data.s3.amazonaws.com/photos/547985883/medium.jpg
547508766,https://static.inaturalist.org/photos/547508766/medium.jpg
546911993,https://inaturalist-open-data.s3.amazonaws.com/photos/546911993/medium.jpg
546575623,https://static.inaturalist.org/photos/546575623/medium.jpg
544708777,https://inaturalist-open-data.s3.amazonaws.com/photos/544708777/medium.jpg
544587827,https://inaturalist-open-data.s3.amazonaws.com/photos/544587827/medium.jpg
544063111,https://inaturalist-open-data.s3.amazonaws.com/photos/544063111/medium.jpg
543753233,https://inaturalist-open-data.s3.amazonaws.com/photos/543753233/medium.jpg
543143253,https://static.inaturalist.org/photos/543143253/medium.jpg
544201289,https://inaturalist-open-data.s3.amazonaws.com/photos/544201289/medium.jpg
542623142,https://static.inaturalist.org/photos/542623142/medium.jpg
541870214,https://inaturalist-open-data.s3.amazonaws.com/photos/541870214/medium.jpg
540717798,https://static.inaturalist.org/photos/540717798/medium.jpg
540701958,https://inaturalist-open-data.s3.amazonaws.com/photos/540701958/medium.jpg
540339618,https://static.inaturalist.org/photos/540339618/medium.jpg
540339490,https://static.inaturalist.org/photos/540339490/medium.jpg
540164622,https://inaturalist-open-data.s3.amazonaws.com/photos/540164622/medium.jpg
540053038,https://inaturalist-open-data.s3.amazonaws.com/photos/540053038/medium.jpg
