photo_id,url
576274611,https://static.inaturalist.org/photos/576274611/medium.jpg
576262321,https://inaturalist-open-data.s3.amazonaws.com/photos/576262321/medium.jpg
576243746,https://inaturalist-open-data.s3.amazonaws.com/photos/576243746/medium.jpg
576227758,https://inaturalist-open-data.s3.amazonaws.com/photos/576227758/medium.jpg
576221585,https://inaturalist-open-data.s3.amazonaws.com/photos/576221585/medium.jpg
576221527,https://inaturalist-open-data.s3.amazonaws.com/photos/576221527/medium.jpg
576205523,https://inaturalist-open-data.s3.amazonaws.com/photos/576205523/medium.jpg
576192904,https://static.inaturalist.org/photos/576192904/medium.jpg
576165675,https://inaturalist-open-data.s3.amazonaws.com/photos/576165675/medium.jpg
576164789,https://inaturalist-open-data.s3.amazonaws.com/photos/576164789/medium.jpg
576166329,https://inaturalist-open-data.s3.amazonaws.com/photos/576166329/medium.jpg
576154368,https://inaturalist-open-data.s3.amazonaws.com/photos/576154368/medium.jpg
576121825,https://inaturalist-open-data.s3.amazonaws.com/photos/576121825/medium.jpg
576082894,https://inaturalist-open-data.s3.amazonaws.com/photos/576082894/medium.jpg
576071864,https://inaturalist-open-data.s3.amazonaws.com/photos/576071864/medium.jpg
576068674,https://static.inaturalist.org/photos/576068674/medium.jpg
576058716,https://inaturalist-open-data.s3.amazonaws.com/photos/576058716/medium.jpg
576058593,https://inaturalist-open-data.s3.amazonaws.com/photos/576058593/medium.jpg
576041295,https://inaturalist-open-data.s3.amazonaws.com/photos/576041295/medium.jpg
576037524,https://inaturalist-open-data.s3.amazonaws.com/photos/576037524/medium.jpg
576026264,https://inaturalist-open-data.s3.amazonaws.com/photos/576026264/medium.jpg
576016531,https://inaturalist-open-data.s3.amazonaws.com/photos/576016531/medium.jpg
575994723,https://inaturalist-open-data.s3.amazonaws.com/photos/575994723/medium.jpg
575991484,https://inaturalist-open-data.s3.amazonaws.com/photos/575991484/medium.jpg
575991334,https://inaturalist-open-data.s3.amazonaws.com/photos/575991334/medium.jpg
575975150,https://inaturalist-open-data.s3.amazonaws.com/photos/575975150/medium.jpg
575971273,https://inaturalist-open-data.s3.amazonaws.com/photos/575971273/medium.jpg
575970518,https://inaturalist-open-data.s3.amazonaws.com/photos/575970518/medium.jpg
575906272,https://inaturalist-open-data.s3.amazonaws.com/photos/575906272/medium.jpg
575897947,https://inaturalist-open-data.s3.amazonaws.com/photos/575897947/medium.jpg
575896900,https://inaturalist-open-data.s3.amazonaws.com/photos/575896900/medium.jpg
575856202,https://inaturalist-open-data.s3.amazonaws.com/photos/575856202/medium.jpg
575840075,https://static.inaturalist.org/photos/575840075/medium.jpg
575844700,https://static.inaturalist.org/photos/575844700/medium.jpg
575701830,https://inaturalist-open-data.s3.amazonaws.com/photos/575701830/medium.jpg
575693898,https://inaturalist-open-data.s3.amazonaws.com/photos/575693898/medium.jpg
575668468,https://inaturalist-open-data.s3.amazonaws.com/photos/575668468/medium.jpg
575571093,https://inaturalist-open-data.s3.amazonaws.com/photos/575571093/medium.jpg
575576580,https://inaturalist-open-data.s3.amazonaws.com/photos/575576580/medium.jpg
575569017,https://inaturalist-open-data.s3.amazonaws.com/photos/575569017/medium.jpg
575545192,https://inaturalist-open-data.s3.amazonaws.com/photos/575545192/medium.jpg
575502280,https://inaturalist-open-data.s3.amazonaws.com/photos/575502280/medium.jpg
575505012,https://static.inaturalist.org/photos/575505012/medium.jpg
575504559,https://inaturalist-open-data.s3.amazonaws.com/photos/575504559/medium.jpg
575502939,https://inaturalist-open-data.s3.amazonaws.com/photos/575502939/medium.jpg
575429512,https://inaturalist-open-data.s3.amazonaws.com/photos/575429512/medium.jpg
575531164,https://inaturalist-open-data.s3.amazonaws.com/photos/575531164/medium.jpg
575407882,https://inaturalist-open-data.s3.amazonaws.com/photos/575407882/medium.jpg
575401527,https://inaturalist-open-data.s3.amazonaws.com/photos/575401527/medium.jpg
575398322,https://static.inaturalist.org/photos/575398322/medium.jpg
575392931,https://inaturalist-open-data.s3.amazonaws.com/photos/575392931/medium.jpg
575278022,https://inaturalist-open-data.s3.amazonaws.com/photos/575278022/medium.jpg
575247385,https://inaturalist-open-data.s3.amazonaws.com/photos/575247385/medium.jpg
575233934,https://inaturalist-open-data.s3.amazonaws.com/photos/575233934/medium.jpg
575225263,https://inaturalist-open-data.s3.amazonaws.com/photos/575225263/medium.jpg
575216277,https://inaturalist-open-data.s3.amazonaws.com/photos/575216277/medium.jpg
575216212,https://inaturalist-open-data.s3.amazonaws.com/photos/575216212/medium.jpg
575206194,https://inaturalist-open-data.s3.amazonaws.com/photos/575206194/medium.jpg
575176640,https://inaturalist-open-data.s3.amazonaws.com/photos/575176640/medium.jpg
575201797,https://inaturalist-open-data.s3.amazonaws.com/photos/575201797/medium.jpg
575152324,https://inaturalist-open-data.s3.amazonaws.com/photos/575152324/medium.jpg
575144142,https://inaturalist-open-data.s3.amazonaws.com/photos/575144142/medium.jpg
575137669,https://static.inaturalist.org/photos/575137669/medium.jpg
575120077,https://inaturalist-open-data.s3.amazonaws.com/photos/575120077/medium.jpg
575071480,https://inaturalist-open-data.s3.amazonaws.com/photos/575071480/medium.jpg
575071383,https://inaturalist-open-data.s3.amazonaws.com/photos/575071383/medium.jpg
575016721,https://inaturalist-open-data.s3.amazonaws.com/photos/575016721/medium.jpg
575021431,https://inaturalist-open-data.s3.amazonaws.com/photos/575021431/medium.jpg
575012435,https://inaturalist-open-data.s3.amazonaws.com/photos/575012435/medium.jpg
575006610,https://inaturalist-open-data.s3.amazonaws.com/photos/575006610/medium.jpg
574998724,https://inaturalist-open-data.s3.amazonaws.com/photos/574998724/medium.jpg
574998667,https://inaturalist-open-data.s3.amazonaws.com/photos/574998667/medium.jpg
574993558,https://inaturalist-open-data.s3.amazonaws.com/photos/574993558/medium.jpg
574983959,https://inaturalist-open-data.s3.amazonaws.com/photos/574983959/medium.jpg
574956994,https://static.inaturalist.org/photos/574956994/medium.jpg
574885610,https://inaturalist-open-data.s3.amazonaws.com/photos/574885610/medium.jpg
574880462,https://inaturalist-open-data.s3.amazonaws.com/photos/574880462/medium.jpg
574857985,https://static.inaturalist.org/photos/574857985/medium.jpg
574854837,https://inaturalist-open-data.s3.amazonaws.com/photos/574854837/medium.jpg
574829795,https://inaturalist-open-data.s3.amazonaws.com/photos/574829795/medium.jpg
574892956,https://static.inaturalist.org/photos/574892956/medium.jpg
574809374,https://inaturalist-open-data.s3.amazonaws.com/photos/574809374/medium.jpg
574808009,https://inaturalist-open-data.s3.amazonaws.com/photos/574808009/medium.jpg
574791801,https://inaturalist-open-data.s3.amazonaws.com/photos/574791801/medium.jpg
574520158,https://static.inaturalist.org/photos/574520158/medium.jpg
574774345,https://inaturalist-open-data.s3.amazonaws.com/photos/574774345/medium.jpg
574765454,https://inaturalist-open-data.s3.amazonaws.com/photos/574765454/medium.jpg
574741934,https://static.inaturalist.org/photos/574741934/medium.jpg
574733940,https://inaturalist-open-data.s3.amazonaws.com/photos/574733940/medium.jpg
574709134,https://inaturalist-open-data.s3.amazonaws.com/photos/574709134/medium.jpg
574700419,https://inaturalist-open-data.s3.amazonaws.com/photos/574700419/medium.jpg
574697394,https://inaturalist-open-data.s3.amazonaws.com/photos/574697394/medium.jpg
574673925,https://inaturalist-open-data.s3.amazonaws.com/photos/574673925/medium.jpg
574661167,https://inaturalist-open-data.s3.amazonaws.com/photos/574661167/medium.jpg
574611874,https://inaturalist-open-data.s3.amazonaws.com/photos/574611874/medium.jpg
574538941,https://static.inaturalist.org/photos/574538941/medium.jpg
574469896,https://static.inaturalist.org/photos/574469896/medium.jpg
574513247,https://inaturalist-open-data.s3.amazonaws.com/photos/574513247/medium.jpg
574484770,https://inaturalist-open-data.s3.amazonaws.com/photos/574484770/medium.jpg
574479836,https://inaturalist-open-data.s3.amazonaws.com/photos/574479836/medium.jpg
574456978,https://inaturalist-open-data.s3.amazonaws.com/photos/574456978/medium.jpg
574438812,https://inaturalist-open-data.s3.amazonaws.com/photos/574438812/medium.jpg
574426612,https://static.inaturalist.org/photos/574426612/medium.jpg
574417803,https://static.inaturalist.org/photos/574417803/medium.jpg
574375005,https://inaturalist-open-data.s3.amazonaws.com/photos/574375005/medium.jpg
574640192,https://inaturalist-open-data.s3.amazonaws.com/photos/574640192/medium.jpg
574371718,https://inaturalist-open-data.s3.amazonaws.com/photos/574371718/medium.jpg
574360008,https://inaturalist-open-data.s3.amazonaws.com/photos/574360008/medium.jpg
574353702,https://static.inaturalist.org/photos/574353702/medium.jpg
