photo_id,url
576028507,https://static.inaturalist.org/photos/576028507/medium.jpg
575563600,https://inaturalist-open-data.s3.amazonaws.com/photos/575563600/medium.jpg
575116264,https://inaturalist-open-data.s3.amazonaws.com/photos/575116264/medium.jpg
575106650,https://inaturalist-open-data.s3.amazonaws.com/photos/575106650/medium.jpg
575076121,https://inaturalist-open-data.s3.amazonaws.com/photos/575076121/medium.jpg
574872598,https://inaturalist-open-data.s3.amazonaws.com/photos/574872598/medium.jpg
574787444,https://inaturalist-open-data.s3.amazonaws.com/photos/574787444/medium.jpg
574682542,https://static.inaturalist.org/photos/574682542/medium.jpg
574644195,https://inaturalist-open-data.s3.amazonaws.com/photos/574644195/medium.jpg
574614244,https://inaturalist-open-data.s3.amazonaws.com/photos/574614244/medium.jpg
574614275,https://inaturalist-open-data.s3.amazonaws.com/photos/574614275/medium.jpg
574457531,https://inaturalist-open-data.s3.amazonaws.com/photos/574457531/medium.jpg
574332307,https://inaturalist-open-data.s3.amazonaws.com/photos/574332307/medium.jpg
574238829,https://inaturalist-open-data.s3.amazonaws.com/photos/574238829/medium.jpg
573409562,https://inaturalist-open-data.s3.amazonaws.com/photos/573409562/medium.jpg
573337520,https://inaturalist-open-data.s3.amazonaws.com/photos/573337520/medium.jpg
573287962,https://inaturalist-open-data.s3.amazonaws.com/photos/573287962/medium.jpg
573221746,https://inaturalist-open-data.s3.amazonaws.com/photos/573221746/medium.jpg
573080147,https://inaturalist-open-data.s3.amazonaws.com/photos/573080147/medium.jpg
572897554,https://inaturalist-open-data.s3.amazonaws.com/photos/572897554/medium.jpg
572780161,https://inaturalist-open-data.s3.amazonaws.com/photos/572780161/medium.jpg
572488153,https://inaturalist-open-data.s3.amazonaws.com/photos/572488153/medium.jpg
572447025,https://static.inaturalist.org/photos/572447025/medium.jpg
572385738,https://inaturalist-open-data.s3.amazonaws.com/photos/572385738/medium.jpg
572289475,https://inaturalist-open-data.s3.amazonaws.com/photos/572289475/medium.jpg
572281593,https://inaturalist-open-data.s3.amazonaws.com/photos/572281593/medium.jpg
571943857,https://inaturalist-open-data.s3.amazonaws.com/photos/571943857/medium.jpg
571885559,https://static.inaturalist.org/photos/571885559/medium.jpg
571875139,https://inaturalist-open-data.s3.amazonaws.com/photos/571875139/medium.jpg
571831231,https://inaturalist-open-data.s3.amazonaws.com/photos/571831231/medium.jpg
571655119,https://inaturalist-open-data.s3.amazonaws.com/photos/571655119/medium.jpg
571567310,https://static.inaturalist.org/photos/571567310/medium.jpg
571538619,https://static.inaturalist.org/photos/571538619/medium.jpg
571466827,https://inaturalist-open-data.s3.amazonaws.com/photos/571466827/medium.jpg
571442132,https://inaturalist-open-data.s3.amazonaws.com/photos/571442132/medium.jpg
571177919,https://inaturalist-open-data.s3.amazonaws.com/photos/571177919/medium.jpg
571106642,https://inaturalist-open-data.s3.amazonaws.com/photos/571106642/medium.jpg
570977050,https://static.inaturalist.org/photos/570977050/medium.jpg
570628190,https://inaturalist-open-data.s3.amazonaws.com/photos/570628190/medium.jpg
570300745,https://inaturalist-open-data.s3.amazonaws.com/photos/570300745/medium.jpg
570300013,https://static.inaturalist.org/photos/570300013/medium.jpg
570279121,https://inaturalist-open-data.s3.amazonaws.com/photos/570279121/medium.jpg
570076934,https://static.inaturalist.org/photos/570076934/medium.jpg
569996447,https://inaturalist-open-data.s3.amazonaws.com/photos/569996447/medium.jpg
569887180,https://inaturalist-open-data.s3.amazonaws.com/photos/569887180/medium.jpg
569743231,https://static.inaturalist.org/photos/569743231/medium.jpg
569682717,https://inaturalist-open-data.s3.amazonaws.com/photos/569682717/medium.jpg
569633604,https://inaturalist-open-data.s3.amazonaws.com/photos/569633604/medium.jpg
569270179,https://inaturalist-open-data.s3.amazonaws.com/photos/569270179/medium.jpg
569117327,https://inaturalist-open-data.s3.amazonaws.com/photos/569117327/medium.jpg
569106563,https://inaturalist-open-data.s3.amazonaws.com/photos/569106563/medium.jpg
569096959,https://inaturalist-open-data.s3.amazonaws.com/photos/569096959/medium.jpg
569080756,https://inaturalist-open-data.s3.amazonaws.com/photos/569080756/medium.jpg
568883176,https://inaturalist-open-data.s3.amazonaws.com/photos/568883176/medium.jpg
568798378,https://inaturalist-open-data.s3.amazonaws.com/photos/568798378/medium.jpg
568636624,https://inaturalist-open-data.s3.amazonaws.com/photos/568636624/medium.jpg
568615056,https://inaturalist-open-data.s3.amazonaws.com/photos/568615056/medium.jpg
567954223,https://inaturalist-open-data.s3.amazonaws.com/photos/567954223/medium.jpg
567767826,https://inaturalist-open-data.s3.amazonaws.com/photos/567767826/medium.jpg
567736390,https://inaturalist-open-data.s3.amazonaws.com/photos/567736390/medium.jpg
567729117,https://inaturalist-open-data.s3.amazonaws.com/photos/567729117/medium.jpg
567418518,https://inaturalist-open-data.s3.amazonaws.com/photos/567418518/medium.jpg
567278337,https://static.inaturalist.org/photos/567278337/medium.jpg
567660840,https://inaturalist-open-data.s3.amazonaws.com/photos/567660840/medium.jpg
567167881,https://static.inaturalist.org/photos/567167881/medium.jpg
567070312,https://inaturalist-open-data.s3.amazonaws.com/photos/567070312/medium.jpg
566910890,https://inaturalist-open-data.s3.amazonaws.com/photos/566910890/medium.jpg
566423738,https://static.inaturalist.org/photos/566423738/medium.jpg
566357529,https://inaturalist-open-data.s3.amazonaws.com/photos/566357529/medium.jpg
566301428,https://inaturalist-open-data.s3.amazonaws.com/photos/566301428/medium.jpg
566249223,https://inaturalist-open-data.s3.amazonaws.com/photos/566249223/medium.jpg
565381920,https://inaturalist-open-data.s3.amazonaws.com/photos/565381920/medium.jpg
565337976,https://inaturalist-open-data.s3.amazonaws.com/photos/565337976/medium.jpg
564449823,https://inaturalist-open-data.s3.amazonaws.com/photos/564449823/medium.jpg
564010502,https://inaturalist-open-data.s3.amazonaws.com/photos/564010502/medium.jpg
563837550,https://inaturalist-open-data.s3.amazonaws.com/photos/563837550/medium.jpg
563707978,https://inaturalist-open-data.s3.amazonaws.com/photos/563707978/medium.jpg
563214607,https://static.inaturalist.org/photos/563214607/medium.jpg
